treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,fup_period,n_0,n_1,yearsatrisk_0,yearsatrisk_1,events_0,events_1,rate_0,rate_1,rr,rrE,rrCI,rrECI,q_0,q_1
moderna,noncoviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,14-27,473178,472692,10009.85352498289,10000.851471594799,54,12,0.005394684334313704,7.999318880719534e-4,0.14828150054746778,0.15,(0.06-0.31),0.15 (0.06-0.31),"54 / 10,010","12 / 10,001"
moderna,noncoviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,28-41,105834,105744,1996.8678986995208,1992.952772073922,18,6,0.009014116563104987,0.0010035360737217793,0.11132938726677648,0.11,(0.01-0.47),0.11 (0.01-0.47),"18 /  1,997","6 /  1,993"
moderna,noncoviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,42-69,14730,14610,178.66392881587953,177.12251882272417,6,0,0.02238840277671361,0,0,0,(NA-1.53),0.00 (NA-1.53),6 /    179,0 /    177
moderna,noncoviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,All,1029828,1026804,40451.01437371663,40368.93086926763,162,30,0.003980122686481035,6.440596627193187e-4,0.1618190476657779,0.16,(0.10-0.25),0.16 (0.10-0.25),"162 / 40,451","30 / 40,369"
moderna,noncoviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,0-6,227544,230568,3686.1245722108147,3733.716632443532,126,18,0.03282580326020513,0.004553103964098728,0.13870502811483296,0.14,(0.08-0.23),0.14 (0.08-0.23),"126 /  3,686","18 /  3,734"
moderna,noncoviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,7-13,150306,152028,2425.6098562628335,2450.896646132786,108,18,0.044112617585111646,0.006120209117617488,0.13874055661759477,0.14,(0.08-0.24),0.14 (0.08-0.24),"108 /  2,426","18 /  2,451"
moderna,noncoviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,14-27,100044,100956,2587.115674195756,2617.719370294319,156,24,0.05913921883201545,0.008786274136564161,0.14856933030382957,0.15,(0.09-0.23),0.15 (0.09-0.23),"156 /  2,587","24 /  2,618"
moderna,noncoviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,28-41,38886,39552,914.776180698152,936.476386036961,66,12,0.0688693052238404,0.011746158433904013,0.17055723730225553,0.17,(0.08-0.33),0.17 (0.08-0.33),66 /    915,12 /    936
moderna,noncoviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,42-69,11508,11934,223.06639288158794,231.6933607118412,24,6,0.10310831543418227,0.00431604944107012,0.041859373057308934,0.04,(0.00-0.26),0.04 (0.00-0.26),24 /    223,6 /    232
moderna,noncoviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,All,227544,230568,9836.692676249144,9970.502395619438,468,72,0.04747530652528966,0.006719821864687239,0.14154351717787544,0.14,(0.11-0.18),0.14 (0.11-0.18),"468 /  9,837","72 /  9,971"
