treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,fup_period,n_0,n_1,yearsatrisk_0,yearsatrisk_1,events_0,events_1,rate_0,rate_1,rr,rrE,rrCI,rrECI,q_0,q_1
moderna,noncovidadmitted,cev-TRUE,cev,TRUE,mRNA-1273,Non-COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,14-27,35670,36144,975.9644079397673,997.286789869952,348,174,0.3514472425526901,0.1744733829500438,0.49644260026847753,0.5,(0.41-0.60),0.50 (0.41-0.60),348 /    976,174 /    997
moderna,noncovidadmitted,cev-TRUE,cev,TRUE,mRNA-1273,Non-COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,28-41,15654,16224,373.82614647501714,390.25325119780973,108,66,0.28355426981104437,0.16143363266451521,0.5693218189664073,0.57,(0.41-0.78),0.57 (0.41-0.78),108 /    374,66 /    390
moderna,noncovidadmitted,cev-TRUE,cev,TRUE,mRNA-1273,Non-COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,42-69,4662,4938,85.31964407939768,91.92881587953457,24,12,0.2578538651606071,0.13053578342317657,0.5062393900586711,0.51,(0.23-1.07),0.51 (0.23-1.07),24 /     85,12 /     92
moderna,noncovidadmitted,cev-TRUE,cev,TRUE,mRNA-1273,Non-COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,All,59436,59436,3244.6187542778916,3298.6639288158794,1188,612,0.36583650958529135,0.18431704869621368,0.5038235492273685,0.5,(0.46-0.56),0.50 (0.46-0.56),"1,188 /  3,245","612 /  3,299"
moderna,coviddeath,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0-6,1197936,1197936,19683.455167693362,19683.29363449692,0,6,0,5.0804505514636075e-5,Inf,Inf,(0.03-NA),Inf (0.03-NA),"0 / 19,683","6 / 19,683"
moderna,coviddeath,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,7-13,796836,796932,12871.279945242984,12874.685831622177,12,0,7.769235105243622e-4,0,0,0,(NA-0.45),0.00 (NA-0.45),"12 / 12,871","0 / 12,875"
moderna,coviddeath,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,14-27,536934,537240,11595.534565366188,11611.41683778234,12,0,8.624009478500657e-4,0,0,0,(NA-0.45),0.00 (NA-0.45),"12 / 11,596","0 / 11,611"
moderna,coviddeath,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,28-41,128460,128880,2521.555099247091,2533.886379192334,6,0,0.0019829033287803014,0,0,0,(NA-1.09),0.00 (NA-1.09),"6 /  2,522","0 /  2,534"
moderna,coviddeath,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,42-69,21324,21522,310.9240246406571,315.15126625598907,6,0,0.003216219786025624,0,0,0,(NA-38.48),0.00 (NA-38.48),6 /    311,0 /    315
moderna,coviddeath,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,All,1197936,1197936,46982.74880219028,47018.43394934976,30,6,5.533946110617502e-4,2.1268254086838413e-5,0.03843234766242638,0.04,(0.00-0.23),0.04 (0.00-0.23),"30 / 46,983","6 / 47,018"
moderna,coviddeath,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0-6,59436,59436,1024.955509924709,1025.3716632443532,6,0,0.0019513042084596584,0,0,0,(NA-5.32),0.00 (NA-5.32),"6 /  1,025","0 /  1,025"
moderna,coviddeath,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,7-13,46122,46176,797.6728268309378,799.2662559890485,6,6,0.007521880899262055,0.003753442582519217,0.49900319252428654,0.5,(0.08-2.34),0.50 (0.08-2.34),6 /    798,6 /    799
moderna,coviddeath,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,14-27,36288,36408,1001.4346338124573,1007.1540041067761,6,0,0.002995702264239667,0,0,0,(NA-2.41),0.00 (NA-2.41),"6 /  1,001","0 /  1,007"
moderna,coviddeath,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,28-41,16254,16410,390.0889801505818,395.54277891854895,6,0,0.015381106120157214,0,0,0,(NA-0.84),0.00 (NA-0.84),6 /    390,0 /    396
moderna,coviddeath,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,42-69,4914,5022,90.80629705681041,93.66461327857631,6,0,0.011012452136159435,0,0,0,(NA-37.81),0.00 (NA-37.81),6 /     91,0 /     94
moderna,coviddeath,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,All,59436,59436,3304.958247775496,3320.999315537303,18,6,0.005446362298862763,9.033425529371515e-4,0.16586163449423397,0.17,(0.03-0.57),0.17 (0.03-0.57),"18 /  3,305","6 /  3,321"
moderna,noncoviddeath,cev-FALSE,cev,FALSE,mRNA-1273,Non-COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0-6,1197936,1197936,19683.455167693362,19683.29363449692,114,24,0.005537645655774029,0.00116850362683663,0.21101090598280642,0.21,(0.13-0.33),0.21 (0.13-0.33),"114 / 19,683","24 / 19,683"
moderna,noncoviddeath,cev-FALSE,cev,FALSE,mRNA-1273,Non-COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,7-13,796836,796932,12871.279945242984,12874.685831622177,84,12,0.00637077278629977,7.767179821536683e-4,0.12191895837565986,0.12,(0.06-0.24),0.12 (0.06-0.24),"84 / 12,871","12 / 12,875"
moderna,noncoviddeath,cev-FALSE,cev,FALSE,mRNA-1273,Non-COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,14-27,536934,537240,11595.534565366188,11611.41683778234,150,24,0.012936014217750985,0.001808564819727097,0.13980850587233884,0.14,(0.08-0.22),0.14 (0.08-0.22),"150 / 11,596","24 / 11,611"
moderna,noncoviddeath,cev-FALSE,cev,FALSE,mRNA-1273,Non-COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,28-41,128460,128880,2521.555099247091,2533.886379192334,48,12,0.019035871956290893,0.003157205494963814,0.16585557531660294,0.17,(0.07-0.35),0.17 (0.07-0.35),"48 /  2,522","12 /  2,534"
moderna,noncoviddeath,cev-FALSE,cev,FALSE,mRNA-1273,Non-COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,42-69,21324,21522,310.9240246406571,315.15126625598907,18,0,0.051459516576409986,0,0,0,(NA-0.26),0.00 (NA-0.26),18 /    311,0 /    315
moderna,noncoviddeath,cev-FALSE,cev,FALSE,mRNA-1273,Non-COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,All,1197936,1197936,46982.74880219028,47018.43394934976,408,66,0.008620185287692646,0.0013186317533839815,0.15297023316501562,0.15,(0.12-0.20),0.15 (0.12-0.20),"408 / 46,983","66 / 47,018"
moderna,noncoviddeath,cev-TRUE,cev,TRUE,mRNA-1273,Non-COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0-6,59436,59436,1024.955509924709,1025.3716632443532,66,6,0.06049043046224941,0.004876280649476526,0.08061243096161619,0.08,(0.03-0.20),0.08 (0.03-0.20),"66 /  1,025","6 /  1,025"
moderna,noncoviddeath,cev-TRUE,cev,TRUE,mRNA-1273,Non-COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,7-13,46122,46176,797.6728268309378,799.2662559890485,60,12,0.07521880899262055,0.012511475275064058,0.16633439750809553,0.17,(0.08-0.33),0.17 (0.08-0.33),60 /    798,12 /    799
moderna,noncoviddeath,cev-TRUE,cev,TRUE,mRNA-1273,Non-COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,14-27,36288,36408,1001.4346338124573,1007.1540041067761,60,12,0.05691834302055367,0.009928968121284283,0.17444232552059452,0.17,(0.08-0.34),0.17 (0.08-0.34),"60 /  1,001","12 /  1,007"
moderna,noncoviddeath,cev-TRUE,cev,TRUE,mRNA-1273,Non-COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,28-41,16254,16410,390.0889801505818,395.54277891854895,36,6,0.08459608366086468,0.012640857744061132,0.14942603956392095,0.15,(0.05-0.39),0.15 (0.05-0.39),36 /    390,6 /    396
moderna,noncoviddeath,cev-TRUE,cev,TRUE,mRNA-1273,Non-COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,42-69,4914,5022,90.80629705681041,93.66461327857631,12,6,0.12113697349775379,0.010676390634591214,0.08813486358720349,0.09,(0.00-0.61),0.09 (0.00-0.61),12 /     91,6 /     94
moderna,noncoviddeath,cev-TRUE,cev,TRUE,mRNA-1273,Non-COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,All,59436,59436,3304.958247775496,3320.999315537303,228,36,0.06747437736924423,0.009334539713683898,0.13834199110281398,0.14,(0.09-0.20),0.14 (0.09-0.20),"228 /  3,305","36 /  3,321"
